fecha,macrosector_id,macrosector,ise_var_anual,ipc_var_anual,tpm,var_empleo_anual,ipp_var_anual,trm,trm_var_anual,ipc_var_Alimentos,ipc_var_Alojamiento,ipc_var_Bebidas_alc,ipc_var_Bienes_div,ipc_var_Educacion,ipc_var_Info_Com,ipc_var_Muebles,ipc_var_Vestuario,ipc_var_Recreacion,ipc_var_Restaurantes,ipc_var_Salud,ipc_var_Transporte,ipc_var_Total,ici,icco,costo_var,eoe_val,trm_ajustado,ise_norm,emp_norm,costo_norm,tpm_norm,trm_norm,eoe_norm,icds,estado,estado_nombre,vulnerabilidad
2016-06,M10,Servicios profesionales,-2.7552,6.7057,7.316666666666666,1.7559,,2992.8587,16.7955,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,3.7,22.9,6.7057,,-3.3591,0.07,0.4545,0.71,0.49,0.09,,0.4791,S3,Estabilidad,Moderada
2016-07,M10,Servicios profesionales,-4.3765,6.7057,7.5,0.3483,,2960.9997,8.3807,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,5.5,24.2,6.7057,,-1.67614,0.01,0.3409,0.71,0.47,0.26,,0.4583,S3,Estabilidad,Moderada
2016-08,M10,Servicios profesionales,-3.7956,6.7057,7.75,1.0155,,2952.7668,-1.9857,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,7.9,30.1,6.7057,,0.39714000000000005,0.03,0.3977,0.71,0.44,0.53,,0.4724,S3,Estabilidad,Moderada
2016-09,M10,Servicios profesionales,-2.6641,6.7057,7.75,13.1169,,2924.2653,-4.6355,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,2.5,23.5,6.7057,,0.9271000000000001,0.08,0.9091,0.71,0.44,0.63,,0.5508,S3,Estabilidad,Moderada
2016-10,M10,Servicios profesionales,-1.5594,6.7057,7.75,23.3592,,2929.3887,-0.0029,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-5.5,20.7,6.7057,,0.00058,0.13,0.9886,0.71,0.44,0.44,,0.5576,S3,Estabilidad,Moderada
2016-11,M10,Servicios profesionales,-0.5459,6.7057,7.75,-8.1512,,3110.2587,3.6277,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-4.0,22.6,6.7057,,-0.7255400000000001,0.19,0.0341,0.71,0.44,0.37,,0.4384,S3,Estabilidad,Moderada
2016-12,M10,Servicios profesionales,0.2967,6.7057,7.645161290322581,2.324,,3009.8639,-7.2233,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-1.2,20.3,6.7057,,1.44466,0.34,0.5,0.71,0.45,0.69,,0.5398,S3,Estabilidad,Moderada
2017-01,M10,Servicios profesionales,-0.2055,6.7057,7.5,6.2946,,2941.3994,-10.0543,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,1.9,24.8,6.7057,,2.01086,0.26,0.7045,0.71,0.47,0.72,,0.5641,S3,Estabilidad,Moderada
2017-02,M10,Servicios profesionales,-0.1555,6.7057,7.482142857142857,5.563,,2879.5668,-14.1698,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-0.1,23.2,6.7057,,2.8339600000000003,0.27,0.6705,0.71,0.48,0.79,,0.5684,S3,Estabilidad,Moderada
2017-03,M10,Servicios profesionales,1.2609,6.7057,7.209677419354839,-2.7739,,2942.2861,-5.9609,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-0.9,18.6,6.7057,,1.19218,0.46,0.2045,0.71,0.5,0.66,,0.5339,S3,Estabilidad,Moderada
2017-04,M10,Servicios profesionales,0.3879,6.7057,7.0,3.7774,,2877.8217,-3.9999,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-8.5,17.8,6.7057,,0.79998,0.35,0.6364,0.71,0.51,0.62,,0.5762,S3,Estabilidad,Moderada
2017-05,M10,Servicios profesionales,1.5616,6.7057,6.5,3.5691,,2923.6129,-2.3349,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-8.8,15.3,6.7057,,0.46698000000000006,0.53,0.5568,0.71,0.54,0.56,,0.5977,S3,Estabilidad,Moderada
2017-06,M10,Servicios profesionales,2.7988,6.7057,6.25,-0.1572,,2957.0983,-1.1949,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-5.4,14.9,6.7057,,0.23898000000000003,0.73,0.3182,0.71,0.56,0.52,,0.5988,S3,Estabilidad,Moderada
2017-07,M10,Servicios profesionales,2.4514,6.7057,5.766129032258065,8.9339,,3036.5839,2.5527,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-5.9,14.7,6.7057,,-0.5105400000000001,0.67,0.8409,0.71,0.58,0.38,,0.6579,S2,Crecimiento,Moderada
2017-08,M10,Servicios profesionales,2.5829,6.7057,5.5,17.0698,,2973.2048,0.6922,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-1.9,17.5,6.7057,,-0.13844,0.71,0.9432,0.71,0.61,0.41,,0.6888,S2,Crecimiento,Moderada
2017-09,M10,Servicios profesionales,1.475,6.7057,5.25,4.2432,,2917.085,-0.2455,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-3.4,15.8,6.7057,,0.049100000000000005,0.51,0.6477,0.71,0.62,0.46,,0.6296,S2,Crecimiento,Moderada
2017-10,M10,Servicios profesionales,0.4928,6.7057,5.233870967741935,-5.6187,,2953.7558,0.8318,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-8.7,18.2,6.7057,,-0.16636,0.37,0.1136,0.71,0.63,0.4,,0.5417,S3,Estabilidad,Moderada
2017-11,M10,Servicios profesionales,1.3186,6.7057,4.966666666666667,11.5328,,3013.4667,-3.112,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-10.1,18.6,6.7057,,0.6224000000000001,0.48,0.875,0.71,0.65,0.58,,0.672,S2,Crecimiento,Moderada
2017-12,M10,Servicios profesionales,3.5446,6.7057,4.75,8.2465,,2991.7619,-0.6014,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-4.8,21.4,6.7057,,0.12028000000000001,0.8,0.8068,0.71,0.67,0.49,,0.7088,S2,Crecimiento,Moderada
2018-01,M10,Servicios profesionales,2.458,6.7057,4.733870967741935,5.9709,,2868.5723,-2.4759,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,0.0,21.8,6.7057,,0.49518000000000006,0.68,0.6932,0.71,0.68,0.57,,0.6856,S2,Crecimiento,Moderada
2018-02,M10,Servicios profesionales,2.5568,6.7057,4.5,2.3786,,2860.2529,-0.6707,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,1.9,20.5,6.7057,,0.13414,0.69,0.5114,0.71,0.79,0.5,,0.6985,S2,Crecimiento,Moderada
2018-03,M10,Servicios profesionales,4.1439,6.7057,4.5,11.9092,,2847.9306,-3.2069,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,0.2,24.6,6.7057,,0.6413800000000001,0.89,0.8864,0.71,0.79,0.59,,0.779,S2,Crecimiento,Moderada
2018-04,M10,Servicios profesionales,4.6662,6.7057,4.491666666666666,-10.6917,,2766.285,-3.8757,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,2.0,28.7,6.7057,,0.77514,0.91,0.0114,0.71,0.8,0.6,,0.6725,S2,Crecimiento,Moderada
2018-05,M10,Servicios profesionales,3.5702,6.7057,4.25,-0.1814,,2861.8258,-2.1134,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,0.5,27.0,6.7057,,0.42268,0.82,0.3068,0.71,1.0,0.54,,0.7658,S2,Crecimiento,Moderada
2018-06,M10,Servicios profesionales,4.7031,6.7057,4.25,9.2421,,2889.689,-2.2796,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,2.4,30.7,6.7057,,0.45592,0.92,0.8523,0.71,1.0,0.55,,0.8506,S1,Aceleración,Baja
2018-07,M10,Servicios profesionales,3.5495,6.7057,4.25,-1.3767,,2885.3219,-4.9813,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,5.0,29.5,6.7057,,0.99626,0.81,0.25,0.71,1.0,0.64,,0.7625,S2,Crecimiento,Moderada
2018-08,M10,Servicios profesionales,5.2308,6.7057,4.25,-8.9169,,2958.6668,-0.489,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,5.3,26.6,6.7057,,0.0978,0.97,0.0227,0.71,1.0,0.48,,0.7461,S2,Crecimiento,Moderada
2018-09,M10,Servicios profesionales,4.1711,6.7057,4.25,1.565,,3033.768,4.0,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,3.8,28.6,6.7057,,-0.8,0.9,0.4318,0.71,1.0,0.36,,0.7831,S2,Crecimiento,Moderada
2018-10,M10,Servicios profesionales,5.0824,6.7057,4.25,5.6167,,3084.831,4.4376,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,1.3,26.8,6.7057,,-0.88752,0.94,0.6818,0.71,1.0,0.35,,0.8204,S1,Aceleración,Baja
2018-11,M10,Servicios profesionales,5.158,6.7057,4.25,-2.9633,,3194.0343,5.992,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-4.3,28.0,6.7057,,-1.1984000000000001,0.95,0.1932,0.71,1.0,0.31,,0.7563,S2,Crecimiento,Moderada
2018-12,M10,Servicios profesionales,2.3815,6.7057,4.25,1.8611,,3218.551,7.5805,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-1.1,29.3,6.7057,,-1.5161,0.66,0.4773,0.71,1.0,0.27,,0.7516,S2,Crecimiento,Moderada
2019-01,M10,Servicios profesionales,4.011,6.7057,4.25,-5.8591,,3165.1881,10.3402,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,6.3,29.3,6.7057,,-2.06804,0.87,0.1023,0.71,1.0,0.2,,0.7278,S2,Crecimiento,Moderada
2019-02,M10,Servicios profesionales,4.8883,6.7057,4.25,-1.0459,,3115.8386,8.9358,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,5.1,31.8,6.7057,,-1.78716,0.93,0.2841,0.71,1.0,0.24,,0.7616,S2,Crecimiento,Moderada
2019-03,M10,Servicios profesionales,1.5962,6.7057,4.25,-7.3492,,3128.6842,9.8582,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,3.0,27.5,6.7057,,-1.97164,0.54,0.0455,0.71,1.0,0.22,,0.6767,S2,Crecimiento,Moderada
2019-04,M10,Servicios profesionales,3.3635,6.7057,4.25,13.7988,,3155.765,14.0795,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,4.4,29.7,6.7057,,-2.8159,0.79,0.9205,0.71,1.0,0.12,,0.8186,S1,Aceleración,Baja
2019-05,M10,Servicios profesionales,5.707,6.7057,4.25,1.2059,,3304.4945,15.4681,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,7.1,26.3,6.7057,,-3.09362,0.99,0.4205,0.71,1.0,0.1,,0.7799,S2,Crecimiento,Moderada
2019-06,M10,Servicios profesionales,3.5941,6.7057,4.25,-4.1362,,3260.517,12.8328,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,8.4,27.8,6.7057,,-2.5665600000000004,0.84,0.1364,0.71,1.0,0.14,,0.7249,S2,Crecimiento,Moderada
2019-07,M10,Servicios profesionales,5.2217,6.7057,4.25,0.9683,,3206.6003,11.1349,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,9.3,25.8,6.7057,,-2.22698,0.96,0.3864,0.71,1.0,0.17,,0.7752,S2,Crecimiento,Moderada
2019-08,M10,Servicios profesionales,3.3268,6.7057,4.25,2.2968,,3410.729,15.2793,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,10.5,29.1,6.7057,,-3.05586,0.78,0.4886,0.71,1.0,0.11,,0.7607,S2,Crecimiento,Moderada
2019-09,M10,Servicios profesionales,2.789,6.7057,4.25,7.6914,,3399.457,12.054,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,11.5,27.4,6.7057,,-2.4108,0.72,0.7727,0.71,1.0,0.15,,0.7915,S2,Crecimiento,Moderada
2019-10,M10,Servicios profesionales,3.2507,6.7057,4.25,0.8818,,3433.3116,11.2966,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,5.7,24.9,6.7057,,-2.25932,0.77,0.3636,0.71,1.0,0.16,,0.7459,S2,Crecimiento,Moderada
2019-11,M10,Servicios profesionales,1.9302,6.7057,4.25,2.5079,,3401.473,6.4946,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,1.3,27.0,6.7057,,-1.29892,0.6,0.5227,0.71,1.0,0.29,,0.7504,S2,Crecimiento,Moderada
2019-12,M10,Servicios profesionales,1.7777,5.8007,4.25,-0.084,,3378.0506,4.9556,5.8007,3.458,5.4775,2.9535,5.7531,2.7329,2.5439,0.6908,3.6989,4.2302,2.8192,3.4123,3.8043,8.5,29.7,5.8007,,-0.99112,0.57,0.3295,0.77,1.0,0.33,,0.7432,S2,Crecimiento,Moderada
2020-01,M10,Servicios profesionales,3.2814,5.1341,4.25,15.4879,,3311.1894,4.6127,5.1341,3.2458,5.3925,2.874,5.7527,1.6637,2.5962,1.0742,3.7168,3.9382,3.043,3.7552,3.6223,12.2,32.3,5.1341,,-0.9225400000000001,0.78,0.9432,0.8,1.0,0.34,,0.8616,S1,Aceleración,Baja
2020-02,M10,Servicios profesionales,1.8631,5.8704,4.25,0.3736,,3411.0528,9.4746,5.8704,3.4514,4.829,2.6671,6.0642,1.6873,2.551,1.3054,3.409,3.7184,3.7315,3.2395,3.7201,9.8,28.3,5.8704,,-1.8949200000000002,0.59,0.3523,0.75,1.0,0.23,,0.7369,S2,Crecimiento,Moderada
2020-03,M10,Servicios profesionales,-2.3102,7.1936,4.217741935483871,8.2227,,3877.0484,23.9195,7.1936,3.3344,4.0861,2.8208,6.0546,1.847,2.483,1.373,3.5475,3.9095,4.0827,2.7767,3.8559,-35.0,-30.8,7.1936,,-4.7839,0.11,0.7955,0.11,1.0,0.03,,0.5083,S3,Estabilidad,Moderada
2020-04,M10,Servicios profesionales,-12.7442,8.2264,3.75,-17.75338257888914,,3977.3933,26.0358,8.2264,3.0095,3.3712,2.7425,5.9734,-1.8852,2.0855,0.9004,3.2331,3.5859,4.2906,1.6267,3.5064,-35.8,-25.5,8.2264,,-5.20716,0.0,0.0,0.11,1.0,0.02,,0.3898,S4,Decrecimiento,Media
2020-05,M10,Servicios profesionales,-13.7007,7.5726,3.298387096774193,-9.9697,,3858.1916,16.7559,7.5726,2.37,2.8464,2.5016,5.9638,-4.8875,0.0389,0.327,3.0745,3.3717,4.4804,1.1417,2.8541,-21.3,-9.2,7.5726,,-3.3511800000000003,0.0,0.0227,0.11,1.0,0.1,,0.397,S4,Decrecimiento,Media
2020-06,M10,Servicios profesionales,-10.7125,6.5475,2.75,-10.5292,,3701.6043,13.5281,6.5475,1.7446,2.8017,2.1302,5.9641,-4.8302,-0.7439,-1.8294,2.3617,3.2301,4.5273,0.1479,2.1933,-20.8,-3.0,6.5475,,-2.70562,0.0,0.0227,0.72,1.0,0.13,,0.5989,S3,Estabilidad,Moderada
2020-07,M10,Servicios profesionales,-8.9,5.0035,2.5,-12.7955,,3657.8668,14.0731,5.0035,1.7284,2.949,2.3449,5.9641,-5.1644,-0.7905,-1.6897,1.8874,3.5564,4.9514,0.1211,1.9712,-8.5,7.1,5.0035,,-2.81462,0.0,0.0,0.82,1.0,0.13,,0.6288,S2,Crecimiento,Moderada
2020-08,M10,Servicios profesionales,-9.0486,4.6619,2.2661290322580645,-17.75338257888914,,3783.0258,10.9155,4.6619,1.6368,3.3567,2.6894,2.1623,-1.5755,-0.8795,-2.8818,2.3255,3.4075,5.3695,0.2901,1.8781,1.5,13.8,4.6619,,-2.1831,0.0,0.0,0.86,1.0,0.19,,0.6452,S2,Crecimiento,Moderada
2020-09,M10,Servicios profesionales,-6.1026,4.1342,1.975,-16.3027,,3750.2153,10.3181,4.1342,1.9451,3.685,2.7623,-1.5591,0.953,-0.8375,-2.7514,2.7444,3.3516,5.3759,1.0712,1.9674,6.1,22.2,4.1342,,-2.06362,0.0,0.0,0.91,1.0,0.21,,0.6627,S2,Crecimiento,Moderada
2020-10,M10,Servicios profesionales,-4.7784,3.5426,1.75,-15.4667,,3833.7884,11.6644,3.5426,1.6865,3.5131,2.5104,-4.0331,0.8832,-0.7534,-2.9177,2.3247,3.4769,5.0929,1.8403,1.7481,-3.0,24.2,3.5426,,-2.3328800000000003,0.01,0.0,0.91,1.0,0.16,,0.6613,S2,Crecimiento,Moderada
2020-11,M10,Servicios profesionales,-3.7826,4.0915,1.75,-7.1683,,3685.6267,8.3538,4.0915,1.495,3.2218,2.6056,-5.0188,0.4753,-1.1706,-6.6224,1.3972,3.4372,5.0065,1.7081,1.4895,-6.7,26.2,4.0915,,-1.67076,0.04,0.0568,0.91,1.0,0.27,,0.6787,S2,Crecimiento,Moderada
2020-12,M10,Servicios profesionales,-1.9381,4.797,1.75,-2.6376,,3466.1271,2.6073,4.797,1.8145,2.6141,2.5163,-7.0185,-0.1027,-0.9567,-3.9364,0.6799,3.4267,4.962,1.3491,1.6104,-1.6,23.0,4.797,,-0.52146,0.12,0.2273,0.84,1.0,0.38,,0.6946,S2,Crecimiento,Moderada
2021-01,M10,Servicios profesionales,-1.9853,5.5117,1.75,6.1447,,3491.3216,5.4401,5.5117,1.8986,2.3943,2.1764,-7.0185,-0.6419,-1.2093,-4.5387,-0.6269,3.2032,4.6222,1.3494,1.5972,3.7,32.0,5.5117,,-1.08802,0.12,0.7045,0.78,1.0,0.32,,0.7334,S2,Crecimiento,Moderada
2021-02,M10,Servicios profesionales,-0.6891,5.0185,1.75,23.476350760707323,,3554.5043,4.2055,5.0185,1.6979,2.1959,2.431,-8.1023,-0.6316,-0.6101,-3.1021,-0.046,3.357,4.5557,1.6968,1.5631,8.2,34.2,5.0185,,-0.8411,0.19,1.0,0.82,1.0,0.36,,0.7965,S2,Crecimiento,Moderada
2021-03,M10,Servicios profesionales,6.1594,3.9204,1.75,18.7537,,3612.7684,-6.8165,3.9204,1.8398,2.4382,2.1437,-7.9059,-1.5026,-0.6141,-2.705,-0.2033,3.6096,4.3762,2.209,1.5066,6.8,38.7,3.9204,,1.3633,1.0,0.9773,0.91,1.0,0.68,,0.9503,S1,Aceleración,Baja
2021-04,M10,Servicios profesionales,16.208,3.9764,1.75,23.476350760707323,,3650.776,-8.2118,3.9764,2.1263,2.8344,2.2739,-7.1235,0.3726,-0.3147,-2.6814,-0.1635,3.8318,4.2837,3.5161,1.9478,-5.1,25.6,3.9764,,1.64236,1.0,1.0,0.91,1.0,0.7,,0.9543,S1,Aceleración,Baja
2021-05,M10,Servicios profesionales,13.6584,9.5176,1.75,23.476350760707323,,3735.6661,-3.1757,9.5176,2.5758,2.7687,2.6395,-7.1063,0.3199,1.7292,-2.3274,-0.0273,4.76,4.124,4.3443,3.2957,-3.2,32.5,9.5176,,0.63514,1.0,1.0,0.1,1.0,0.59,,0.6824,S2,Crecimiento,Moderada
2021-06,M10,Servicios profesionales,13.0455,8.5155,1.75,23.476350760707323,,3685.0427,-0.4474,8.5155,3.1817,2.8041,3.1513,-7.1065,0.1095,2.6799,-0.2499,0.1832,5.5173,4.021,5.0024,3.6348,5.8,37.2,8.5155,,0.08948,1.0,1.0,0.1,1.0,0.48,,0.6765,S2,Crecimiento,Moderada
2021-07,M10,Servicios profesionales,12.36,9.8111,1.75,23.476350760707323,,3829.4181,4.6899,9.8111,3.343,2.9398,3.2518,-7.1065,0.0174,2.9177,0.022,0.5192,6.0742,3.721,4.9775,3.9701,16.3,35.8,9.8111,,-0.93798,1.0,1.0,0.1,1.0,0.34,,0.669,S2,Crecimiento,Moderada
2021-08,M10,Servicios profesionales,12.2313,11.4953,1.75,23.476350760707323,,3881.1835,2.5947,11.4953,3.4693,2.8341,3.0382,-3.1617,-3.6289,3.276,1.1025,0.5441,6.9304,3.2619,5.0552,4.441,15.6,43.5,11.4953,,-0.5189400000000001,1.0,1.0,0.08,1.0,0.38,,0.6645,S2,Crecimiento,Moderada
2021-09,M10,Servicios profesionales,14.9065,12.3974,1.75,23.476350760707323,,3821.5377,1.9018,12.3974,3.3517,3.1047,3.1331,-2.6899,-5.9514,3.549,0.9222,1.331,7.2211,3.4625,4.8079,4.5102,20.4,40.3,12.3974,,-0.38036000000000003,1.0,1.0,0.08,1.0,0.39,,0.6651,S2,Crecimiento,Moderada
2021-10,M10,Servicios profesionales,10.0139,13.7595,2.0,23.476350760707323,,3773.3842,-1.5756,13.7595,3.7171,3.4555,3.6478,-0.2867,-12.231,3.8142,-2.437,1.0596,7.5458,3.9075,4.3903,4.5835,12.2,41.7,13.7595,,0.31512,1.0,1.0,0.06,1.0,0.53,,0.6661,S2,Crecimiento,Moderada
2021-11,M10,Servicios profesionales,12.5495,15.337,2.4833333333333334,23.476350760707323,,3902.901,5.8952,15.337,3.8898,3.7411,3.8079,0.7481,-11.7485,4.4246,0.6847,1.0802,8.245,4.0774,4.9137,5.2589,15.2,41.5,15.337,,-1.17904,1.0,1.0,0.05,1.0,0.32,,0.6515,S2,Crecimiento,Moderada
2021-12,M10,Servicios profesionales,10.9343,17.2344,2.693548387096774,23.476350760707323,,3963.1335,14.339,17.2344,3.6773,4.6015,4.1855,2.757,-12.0975,4.337,-2.5978,1.0372,8.8327,3.9842,5.6897,5.6227,11.6,41.3,17.2344,,-2.8678000000000003,1.0,1.0,0.04,1.0,0.12,,0.6374,S2,Crecimiento,Moderada
2022-01,M10,Servicios profesionales,8.1816,19.9444,3.032258064516129,14.8807,,3999.6161,14.5588,19.9444,4.0217,5.1456,5.1416,2.757,-11.8446,7.118,1.7477,2.4628,10.7251,4.6767,6.8982,6.9446,12.7,39.5,19.9444,,-2.91176,1.0,0.9432,0.03,1.0,0.12,,0.6268,S2,Crecimiento,Moderada
2022-02,M10,Servicios profesionales,9.0593,23.297,4.0,4.6051,,3935.8357,10.7281,23.297,4.4729,5.6266,5.8117,3.6662,-11.7306,8.8595,1.1542,2.4753,12.4084,5.289,7.4365,8.0052,15.5,37.4,23.297,,-2.14562,1.0,0.6591,0.02,1.0,0.19,,0.5905,S3,Estabilidad,Moderada
2022-03,M10,Servicios profesionales,8.9877,25.3653,4.0,-1.2947,,3807.171,5.381,25.3653,4.3558,6.0452,6.7215,3.7234,-11.1415,10.5277,-1.1037,3.0292,13.5534,5.9804,7.3751,8.5279,13.6,35.5,25.3653,,-1.0762,1.0,0.2614,0.01,1.0,0.32,,0.5427,S3,Estabilidad,Moderada
2022-04,M10,Servicios profesionales,11.6504,26.1691,5.0,8.0928,,3792.982,3.8952,26.1691,4.7539,6.2282,7.3711,2.847,-10.0094,11.7626,2.2258,4.1798,14.3683,6.4524,7.6788,9.2341,10.3,39.0,26.1691,,-0.7790400000000001,1.0,0.7955,0.01,0.64,0.37,,0.4876,S3,Estabilidad,Moderada
2022-05,M10,Servicios profesionales,13.9002,21.5992,5.967741935483871,6.7357,,4019.0794,7.5867,21.5992,5.3623,6.701,8.0479,2.9668,-7.1142,12.3147,2.7023,4.3884,14.7341,6.8098,7.6148,9.0668,14.4,39.0,21.5992,,-1.5173400000000001,1.0,0.75,0.03,0.57,0.27,,0.4582,S3,Estabilidad,Moderada
2022-06,M10,Servicios profesionales,11.304,23.6494,6.0,-5.0743,,3930.7667,6.6681,23.6494,5.8754,6.8449,8.4166,2.9668,-7.0854,13.0002,-0.0286,4.9781,15.1671,7.0261,8.3345,9.6738,11.5,33.7,23.6494,,-1.33362,1.0,0.1364,0.02,0.57,0.29,,0.3765,S4,Decrecimiento,Media
2022-07,M10,Servicios profesionales,7.316,24.6142,7.5,11.6077,,4367.8058,14.0593,24.6142,6.1339,6.8024,8.654,2.9668,-6.8968,13.5832,3.3788,4.9019,15.2017,7.6811,9.1176,10.2058,9.7,30.7,24.6142,,-2.8118600000000002,1.0,0.8864,0.01,0.47,0.13,,0.4265,S3,Estabilidad,Moderada
2022-08,M10,Servicios profesionales,9.0454,25.5655,9.0,5.4299,,4322.4694,11.3699,25.5655,6.7367,6.8626,10.0138,2.5148,-6.6575,14.7474,3.7662,5.3261,15.7277,8.2061,9.481,10.836,7.1,26.9,25.5655,,-2.27398,1.0,0.6705,0.01,0.4,0.16,,0.3755,S4,Decrecimiento,Media
2022-09,M10,Servicios profesionales,4.9439,26.6245,9.033333333333331,1.872,,4433.651,16.0175,26.6245,6.9162,6.9128,10.8119,5.7652,-6.6482,16.1958,5.0548,5.2428,16.2712,8.24,9.5919,11.4399,7.0,23.4,26.6245,,-3.2035,0.94,0.4886,0.0,0.4,0.1,,0.3373,S4,Decrecimiento,Media
2022-10,M10,Servicios profesionales,5.8764,27.022,10.03225806451613,-1.0843,,4711.8303,24.8701,27.022,7.0371,7.0206,11.4845,5.8213,0.2107,16.7436,9.0652,6.4046,16.5497,8.4509,10.234,12.2218,-0.4,17.0,27.022,,-4.97402,1.0,0.2841,0.0,0.25,0.03,,0.2623,S4,Decrecimiento,Media
